2321,"FlhRS-deficient mutants were unable to grow on methanol, methylamine, or choline as the carbon and energy source."
2322,"Expression of the gene encoding glutathione-dependent formaldehyde dehydrogenase (fhlA) was undetectable in the mutant, and expression of the S-formylglutathione hydrolase gene (fghA) was reduced in the mutant background."
2323,"In addition, methanol dehydrogenase was immunologically undetectable in cell extracts of FhlRS mutants."
2324,"These results indicate that the FlhRS sensor-regulator pair is involved in the regulation of formaldehyde, methanol, and methylamine oxidation."
2325,The effect that the FlhRS proteins exert on the regulation of C(1) metabolism might be essential to maintain the internal concentration of formaldehyde below toxic levels.The biodegradation of benzothiazole and 2-hydroxybenzothiazole by two strains of Rhodococcus was monitored by reversed phase high-pressure liquid chromatography and by (1)H nuclear magnetic resonance (NMR).
2326,Both xenobiotics were biotransformed into a hydroxylated derivative of 2-hydroxybenzothiazole by these two strains.
2327,The chemical structure of this metabolite was determined by a new NMR methodology: long-range (1)H-(15)N heteronuclear shift correlation without any previous (15)N enrichment of the compound.
2328,"This powerful NMR tool allowed us to assign the metabolite structure to 2,6-dihydroxybenzothiazole.Cultures of Mycobacterium sp."
2329,"strain PYR-1 were dosed with anthracene or phenanthrene and after 14 days of incubation had degraded 92 and 90% of the added anthracene and phenanthrene, respectively."
2330,"The metabolites were extracted and identified by UV-visible light absorption, high-pressure liquid chromatography retention times, mass spectrometry, (1)H and (13)C nuclear magnetic resonance spectrometry, and comparison to authentic compounds and literature data."
2331,"Neutral-pH ethyl acetate extracts from anthracene-incubated cells showed four metabolites, identified as cis-1,2-dihydroxy-1,2-dihydroanthracene, 6,7-benzocoumarin, 1-methoxy-2-hydroxyanthracene, and 9,10-anthraquinone."
2332,A novel anthracene ring fission product was isolated from acidified culture media and was identified as 3-(2-carboxyvinyl)naphthalene-2-carboxylic acid.
2333,"6,7-Benzocoumarin was also found in that extract."
2334,When Mycobacterium sp.
2335,"strain PYR-1 was grown in the presence of phenanthrene, three neutral metabolites were identified as cis- and trans-9,10-dihydroxy-9,10-dihydrophenanthrene and cis-3,4-dihydroxy-3,4-dihydrophenanthrene."
2336,"Phenanthrene ring fission products, isolated from acid extracts, were identified as 2,2\'-diphenic acid, 1-hydroxynaphthoic acid, and phthalic acid."
2337,"The data point to the existence, next to already known routes for both gram-negative and gram-positive bacteria, of alternative pathways that might be due to the presence of different dioxygenases or to a relaxed specificity of the same dioxygenase for initial attack on polycyclic aromatic hydrocarbons.Isonitrile containing an N triple bond C triple bond was degraded by microorganism sp."
2338,"N19-2, which was isolated from soil through a 2-month acclimatization culture in the presence of this compound."
2339,The isonitrile-degrading microorganism was identified as Pseudomonas putida.
2340,"The microbial degradation was found to proceed through an enzymatic reaction, the isonitrile being hydrated to the corresponding N-substituted formamide."
2341,"The enzyme, named isonitrile hydratase, was purified and characterized."
2342,The native enzyme had a molecular mass of about 59 kDa and consisted of two identical subunits.
2343,"The enzyme stoichiometrically catalyzed the hydration of cyclohexyl isocyanide (an isonitrile) to N-cyclohexylformamide, but no formation of other compounds was detected."
2344,The apparent K(m) value for cyclohexyl isocyanide was 16.2 mm.
2345,"Although the enzyme acted on various isonitriles, no nitriles or amides were accepted as substrates.Arthrobacter globiformis D47 was shown to degrade a range of substituted phenylurea herbicides in soil."
2346,This strain contained two plasmids of approximately 47 kb (pHRIM620) and 34 kb (pHRIM621).
2347,Plasmid-curing experiments produced plasmid-free strains as well as strains containing either the 47- or the 34-kb plasmid.
2348,"The strains were tested for their ability to degrade diuron, which demonstrated that the degradative genes were located on the 47-kb plasmid."
2349,Studies on the growth of these strains indicated that the ability to degrade diuron did not offer a selective advantage to A. globiformis D47 on minimal medium designed to contain the herbicide as a sole carbon source.
2350,"The location of the genes on a plasmid and a lack of selection would explain why the degradative phenotype, as with many other pesticide-degrading bacteria, can be lost on subculture."
2351,A 22-kb EcoRI fragment of plasmid pHRIM620 was expressed in Escherichia coli and enabled cells to degrade diuron.
2352,Transposon mutagenesis of this fragment identified one open reading frame that was essential for enzyme activity.
2353,A smaller subclone of this gene (2.5 kb) expressed in E. coli coded for the protein that degraded diuron.
2354,This gene and its predicted protein sequence showed only a low level of protein identity (25% over ca.
2355,"440 amino acids) to other database sequences and was named after the enzyme it encoded, phenylurea hydrolase (puhA gene).Recent studies on the diversity and ubiquity of Fe(III)-reducing organisms in different environments led to the isolation and identification of four new dissimilatory Fe(III)-reducers (strains H-2T, 172T, TACP-2T and TACP-5)."
2356,"All four isolates are non-motile, Gram-negative, freshwater, mesophilic, strict anaerobes with morphology identical to that of Geobacter metallireducens strain GS-15T."
2357,"Analysis of the 16S rRNA sequences indicated that the new isolates belong to the genus Geobacter, in the delta-Proteobacteria."
2358,"Significant differences in phenotypic characteristics, DNA-DNA homology and G+C content indicated that the four isolates represent three new species of the genus."
2359,The names Geobacter hydrogenophilus sp.
2360,"nov. (strain H-2T), Geobacter chapellei sp."
2361,nov. (strain 172T) and Geobacter grbiciae sp.
2362,nov. (strains TACP-2T and TACP-5) are proposed.
2363,"Geobacter hydrogenophilus and Geobacter chapellei were isolated from a petroleum-contaminated aquifer and a pristine, deep, subsurface aquifer, respectively."
2364,Geobacter grbiciae was isolated from aquatic sediments.
2365,All of the isolates can obtain energy for growth by coupling the oxidation of acetate to the reduction of Fe(III).
2366,"The four isolates also coupled Fe(III) reduction to the oxidation of other simple, volatile fatty acids."
2367,"In addition, Geobacter hydrogenophilus and Geobacter grbiciae were able to oxidize aromatic compounds such as benzoate, whilst Geobacter grbiciae was also able to use the monoaromatic hydrocarbon toluene.Simultaneous Cr(VI) reduction and phenol degradation was observed in a fixed-film bioreactor consisting of a coculture of phenol-degrading bacteria, Pseudomonas putida DMP-1, and Cr(VI)-reducing bacteria, Escherichia coli ATCC 33456."
2368,Near complete Cr(VI) reduction and phenol degradation was observed during steady-state operation of the reactor under loadings of 5-21 mg Cr(VI) l-1 d-1 and 840-3350 mg phenol l-1 d-1.
2369,"2-hydroxymuconic semialdehyde (2HMSA), succinate, and acetate were the detected steady-state organic acid metabolites which accounted for 13-23% of TOC in the effluent."
2370,Optimum Cr(VI) reduction rate was observed under a Cr(VI) loading of approximately 26.5 mg Cr(VI) l-1 d-1 just before system overload.
2371,System overload was characterized by the increase in effluent Cr(VI) and phenol concentrations.
2372,System resilience to Cr(VI) toxicity was demonstrated by rapid recovery of biological activity and reduced effluent Cr(VI) and phenol concentrations after off-loading the system from overloaded conditions.Chromium is a highly toxic non-essential metal for microorganisms and plants.
2373,"Due to its widespread industrial use, chromium (Cr) has become a serious pollutant in diverse environmental settings."
2374,"The hexavalent form of the metal, Cr(VI), is considered a more toxic species than the relatively innocuous and less mobile Cr(III) form."
2375,The presence of Cr in the environment has selected microbial and plant variants able to tolerate high levels of Cr compounds.
2376,"The diverse Cr-resistance mechanisms displayed by microorganisms, and probably by plants, include biosorption, diminished accumulation, precipitation, reduction of Cr(VI) to Cr(III), and chromate efflux."
2377,Some of these systems have been proposed as potential biotechnological tools for the bioremediation of Cr pollution.
2378,"In this review we summarize the interactions of bacteria, algae, fungi and plants with Cr and its compounds.Several 2-substituted benzoates (including 2-trifluoromethyl-, 2-chloro-, 2-bromo-, 2-iodo-, 2-nitro-, 2-methoxy-, and 2-acetyl-benzoates) were converted by phthalate-grown Arthrobacter keyseri (formerly Micrococcus sp.)"
2379,"12B to the corresponding 2-substituted 3,4-dihydroxybenzoates (protocatechuates)."
2380,"Because these products lack a carboxyl group at the 2 position, they were not substrates for the next enzyme of the phthalate catabolic pathway, 3,4-dihydroxyphthalate 2-decarboxylase, and accumulated."
2381,"When these incubations were carried out in iron-containing minimal medium, the products formed colored chelates."
2382,"This chromogenic response was subsequently used to identify recombinant Escherichia coli strains carrying genes encoding the responsible enzymes, phthalate 3,4-dioxygenase and 3,4-dihydroxy-3,4-dihydrophthalate dehydrogenase, from the 130-kbp plasmid pRE1 of strain 12B."
2383,"Beginning with the initially cloned 8.14-kbp PstI fragment of pRE824 as a probe to identify recombinant plasmids carrying overlapping fragments, a DNA segment of 33.5 kbp was cloned from pRE1 on several plasmids and mapped using restriction endonucleases."
2384,"From these plasmids, the sequence of 26,274 contiguous bp was determined."
2385,"Sequenced DNA included several genetic units: tnpR, pcm operon, ptr genes, pehA, norA fragment, and pht operon, encoding a transposon resolvase, catabolism of protocatechuate (3,4-dihydroxybenzoate), a putative ATP-binding cassette transporter, a possible phthalate ester hydrolase, a fragment of a norfloxacin resistance-like transporter, and the conversion of phthalate to protocatechuate, respectively."
2386,"Activities of the eight enzymes involved in the catabolism of phthalate through protocatechuate to pyruvate and oxaloacetate were demonstrated in cells or cell extracts of recombinant E. coli strains.Ten years ago, an anaerobic ammonium oxidation (\'anammox\') process was discovered in a denitrifying pilot plant reactor."
2387,"From this system, a highly enriched microbial community was obtained, dominated by a single deep-branching planctomycete, Candidatus Brocadia anammoxidans."
2388,Phylogenetic inventories of different wastewater treatment plants with anammox activity have suggested that at least two genera in Planctomycetales can catalyse the anammox process.
2389,Electron microscopy of the ultrastructure of B. anammoxidans has shown that several membrane-bounded compartments are present inside the cytoplasm.
2390,"Hydroxylamine oxidoreductase, a key anammox enzyme, is found exclusively inside one of these compartments, tentatively named the \'anammoxosome\'.Beijerinckia sp strain B1 grows with biphenyl as its sole source of carbon and energy."
2391,"A mutant, strain B8/36, oxidized biphenyl to cis-(2S,3R)-dihydroxy-l-phenylcyclohexa-4,6-diene (cis-biphenyl dihydrodiol)."
2392,"Strain B8/36 oxidized anthracene, phenanthrene, benzanthracene and benzopyrene to cis-dihydrodiols."
2393,"Other substrates oxidized to cis-dihydrodiols were dibenzofuran, dibenzothiophene and dibenzo-p-dioxin."
2394,"Biphenyl dioxygenase activity was observed in cells of Beijerinckia B1 and B8/36 after growth in the presence of biphenyl, m-, p-xylene and salicylate."
2395,Recent studies have led to the reclassification of Beijerinckia B1 as Sphingomonas yanoikuyae strain B1.
2396,"Subsequent biotransformation studies showed that S. yanoikuyae B8/36 oxidized chrysene to a bis-cis-diol with hydroxyl substituents at the 3,4- and 9,10-positions."
2397,"Dihydronaphthalene was oxidized to cis-1,2-dihydroxy-1,2,3,4-tetrahydronaphthalene, naphthalene, cis-1,2-dihydroxy-1,2-dihydronaphthalene and 2-hydroxy-1,2-dihydronaphthalene."
2398,Anisole and phenetole were oxidized to phenol.
2399,"Thus the S. yanoikuyae biphenyl dioxygenase catalyzes cis-dihydroxylation, benzylic monohydroxylation, desaturation and dealkylation reactions."
2400,"To date, the genes encoding biphenyl dioxygenase have not been cloned."
2401,"However, the nucleotide sequence of a S. yanoikuyaeB1 DNA fragment contains five different alpha subunits as determined by conserved amino acids coordinating iron in a Rieske  center and mononuclear iron at the catalytic site."
2402,The specific role of the different putative oxygenases in biotransformation reactions catalyzed by S. yanoikuyae is not known and presents an exciting challenge for future studies.Pesticides are chemical substances used in agricultural production to protect crops against pests.
2403,"They help to achieve better quality and quantity of crops; however, they also are capable of causing occupational diseases in farmers."
2404,Skin is the most exposed organ while spraying the pesticide on fields.
2405,"Farmers are also exposed to pesticides while mixing, loading the pesticide as well as while cleaning the equipment and disposing of empty containers."
2406,"Other activities associated with exposure are sowing pesticide-preserved seeds, weeding and harvesting previously sprayed crops."
2407,During the first decades of using pesticides the main problem was the risk of acute intoxication among people occupationally exposed.
2408,"With decrease in the toxicity of improved pesticides, attention was turned to chronic intoxication and environmental contamination."
2409,"Nowadays, the problem of diseases not immediately related to the toxic potential of pesticides gains increasing interest."
2410,The majority of these non-toxic diseases are dermatoses.
2411,"Most pesticide-related dermatoses are contact dermatitis, both allergic or irritant."
2412,"Rare clinical forms also occur, including urticaria, erythema multiforme, ashy dermatosis, parakeratosis variegata, porphyria cutanea tarda, chloracne, skin hypopigmentation, nail and hair disorders."
2413,"Farmers exposed to arsenic pesticides are at risk of occupational skin cancer, mostly morbus Bowen (carcinoma in situ), multiple basal cell carcinomas and squamous cell carcinomas."
2414,"Non-arsenic pesticides, e.g."
2415,"paraquat, are also potentially carcinogenic.We report a very unusual adverse effect--fosfomycin-induced repeat liver toxicity--in a female adult with cystic fibrosis (CF).Naphthalene was used as a model compound in order to study the anaerobic pathway of polycyclic aromatic hydrocarbon degradation."
2416,"Previously we had determined that carboxylation is an initial step for anaerobic metabolism of naphthalene, but no other intermediate metabolites were identified (Zhang & Young 1997)."
2417,In the present study we further elucidate the pathway with the identification of six novel naphthalene metabolites detected when cultures were fed naphthalene in the presence of its analog 1 -fluoronaphthalene.
2418,Results from cultures supplemented with either deuterated naphthalene or non-deuterated naphthalene plus bicarbonate confirm that the metabolites originated from naphthalene.
2419,"Three of these metabolites were identified by comparison with the following standards: 2-naphthoic acid (2-NA), 5,6,7,8-tetrahydro-2-naphthoic acid, and decahydro-2-naphthoic acid."
2420,"The presence of 5,6,7,8-tetrahydro-2-NA as a metabolite of naphthalene degradation indicates that the first reduction reaction occurs at the unsubstituted ring, rather than the carboxylated ring."
2421,"The overall results suggest that after the initial carboxylation of naphthalene, 2-NA is sequentially reduced to decahydro-2-naphthoic acid through 5 hydrogenation reactions, each of which eliminated one double bond."
2422,"Incorporation of deuterium atoms from D2O into 5,6,7,8-tetrahydro-2-naphthoic acid suggests that water is the proton source for hydrogenation.Degradation of pesticides in aquifers has been evaluated based on a number of co-ordinated field and laboratory studies carried out in Danish aquifers."
2423,"These studies included investigations of vertical and horizontal variability in degradation rates from the vadose zone to an aquifer, the effects of aerobic versus anaerobic conditions, and the importance of concentration on degradation kinetics for a selected range of herbicides."
2424,"The studies were based on different experimental approaches ranging from simple batch experiments to column studies to field injection experiments and, where appropriate, results were compared."
2425,"Some herbicides were degraded under aerobic conditions (some phenoxy acids, DNOC and glyphosate) and others under aerobic conditions (other phenoxy acids, DNOC; there was some indication of atrazine transformation)."
2426,"Certain pesticides were not degraded in any investigations (dichlobenil, the dichlobenil metabolite 2,6-dichlorobenzamide (BAM), bentazone, isoproturon, metamitron and metsulfuron-methyl)."
2427,"The spatial variability was substantial, since hardly any of the investigated pesticides were degraded in all comparable samples."
2428,This means that it is very difficult to claim that a given pesticide is readily degradable in aquifers.
2429,"However, the experimental approaches used (with incubations lasting more than a year) may not be sensitive enough to verify the low degradation rates that may be significant as a result of the long retention time of groundwaters.Adding sludge to agricultural soil results in added organic matter, nutrients and metallic and/or organic pollutants."
2430,These components may modify the behaviour of pesticides in the soil.
2431,"We monitored possible changes in the degradation of the herbicide isoproturon (production of CO2 and degradation products) in soil amended with sludge, heavy metals or nitrogen and phosphorus."
2432,The treated and control soils were incubated under controlled conditions for 60 days.
2433,"The nitrogen and phosphorus had the greatest effect on isoproturon degradation, independent of the presence of pollutants."
2434,"Mineralisation of the herbicide to CO2 was slow and seemed to be linked to a fast degradation and to the accumulation of a complex degradation product that was neither catabolized nor adsorbed, 4,4\'-diisopropylazobenzene."
2435,This degradation pathway also produced smaller amounts of non-extractable residues.
2436,"Sewage sludge had no significant effect on isoproturon degradation, despite a large increase of organic matter mineralisation (factor 2).A cytochrome P450 and an iron-sulfur protein, whose expression was specifically induced during growth of Mycobacterium sp."
2437,"strain HE5 on morpholine as the sole source of carbon, nitrogen, and energy were purified to apparent homogeneity."
2438,"Due to the lack of enzymatic activity, carbon monoxide difference spectra and determination of the acid-labile sulfur, respectively, were used to detect the proteins during purification."
2439,"The cytochrome P450, designated P450mor, was characterized as a monomer with an apparent molecular mass of 44.7 kDa."
2440,The amino acid sequence of an internal peptide comprising 19 amino acids was identical to the sequence derived from a gene encoding a cytochrome P450 from Mycobacterium smegmatis mc(2)155 suggested to be involved in the utilization of piperidine and pyrrolidine.
2441,The iron-sulfur protein was characterized as a ferredoxin exhibiting a molecular mass of 6.8 kDa and named Fdmor.
2442,An identity of 48-77% was obtained for the 30 N-terminal amino acids of Fdmor and the corresponding sequences of different 3Fe-4S-ferredoxins known to be involved in P450-dependent reactions.
2443,From these data we concluded that growth of Mycobacterium sp.
2444,strain HE5 on morpholine led to the expression of a cytochrome P450-dependent monooxygenase system composed of at least two different proteins.Explosive-contaminated land poses a hazard both to the environment and to human health.
2445,"Microbial enzymes, either in their native or heterologous hosts, are a powerful and low-cost tool for eliminating this environmental hazard."
2446,"As many explosives have only been present in the environment for 10 years, and with similar molecules not known in Nature, the origin of enzymes specialized for the breakdown of explosives is of particular interest."
2447,Screening of environmental isolates resulted in the discovery of flavoproteins capable of denitrating the explosives pentaerythritol tetranitrate (PETN) and glycerol trinitrate.
2448,These nitrate ester reductases are related in sequence and structure to Old Yellow Enzyme from Saccharomyces carlsbergenisis.
2449,"All the members of this family have alpha/beta barrel structures and FMN as a prosthetic group, and reduce various electrophilic substrates."
2450,"The nitrate ester reductases are, however, unusual in that they display activity towards the highly recalcitrant, aromatic explosive 2,4,6-trinitrotoluene, via a reductive pathway resulting in nitrogen liberation."
2451,We have embarked on a detailed study of the structure and mechanism of PETN reductase from a strain of Enterobacter cloacae.
2452,"Work is focused currently on relating structure and function within this growing family of enzymes, with a view to engineering novel enzymes exhibiting useful characteristics.In this paper the use of arsenic compounds as anticancer agents in clinical trials and in in vitro investigations is reviewed, including the experience at our institute."
2453,Treatment of newly diagnosed and relapsed patients with acute promyelocytic leukemia (APL) with arsenic trioxide (As2O3) has been found to result in complete remission (CR) rates of 85-93% when given by intravenous infusion for 2-3 h at a dose of 10 mg/day diluted in 5% glucose saline solution.
2454,Patients exhibit a response in 28-42 days.
2455,"CR rates after administration of Composite Indigo Naturalis tablets containing arsenic sulfide and of pure tetraarsenic tetrasulfide reached 98% and 84.9%, respectively."
2456,"At higher concentrations (1-2 microM), arsenic induced apoptosis, while at lower concentrations (0.1-0.5 microM), it triggered cell differentiation in vitro."
2457,"As2O3-induced apoptosis has been observed in many cancer cell lines, including esophageal carcinoma, gastric cancer, neuroblastoma, lymphoid malignancies, and multiple myeloma."
2458,Its effectiveness was confirmed in the treatment of multiple myeloma.
2459,Arsenic compounds are effective agents in the treatment of APL and their activity against other types of cancer requires further investigation.Pivalic acid is used as a prodrug to increase gut absorption of a variety of different antibiotics.
2460,Pivalic acid is also known to induce a number of metabolic aberrations which may be in part explained by concurrent mild carnitine depletion.
2461,"Rat pups (5 days old) born to mothers treated throughout their pregnancy and lactation period with sodium pivalate, showed an increase in liver and muscle triglycerides and elevated plasma ketone bodies, compared to controls."
2462,"A reduction of free carnitine content in liver, muscle and plasma was also observed in the pivalate treated group."
2463,"In a second study, pups were treated with either pivalate for 24 days (females), or pivalate for 120 days (males)."
2464,Both groups were fed standard diets.
2465,"In both groups (male and female), the pivalate treatment showed a statistically significant hyperinsulinaemia and an increase of body mass compared with that of age- and sex-matched control groups."
2466,"In addition, after a glucose loading, significantly higher levels of insulin in the pivalate-treated group (male) with respect to controls were observed."
2467,"In conclusion, our data suggest that maternal pivalate treatment may predispose adult offspring to developing insulin-resistance and obesity.Turgor-driven plant cell growth depends on wall structure."
2468,Two allelic l-fucose-deficient Arabidopsis thaliana mutants (mur1-1 and 1-2) are dwarfed and their rosette leaves do not grow normally.
2469,"mur1 leaf cell walls contain normal amounts of the cell wall pectic polysaccharide rhamnogalacturonan II (RG-II), but only half exists as a borate cross-linked dimer."
2470,The altered structure of mur1 RG-II reduces the rate of formation and stability of this cross-link.
2471,Exogenous aqueous borate rescues the defect.
2472,The reduced cross-linking of RG-II in dwarf mur1 plants indicates that plant growth depends on wall pectic polysaccharide organization.A Rhodococcus sp.
2473,isolated from contaminated river sediment was investigated to determine if the isolate could degrade high molecular mass polycyclic aromatic hydrocarbons.
2474,The Rhodococcus sp.
2475,"was able to utilize anthracene (53%), phenanthrene (31%), pyrene (13%), and fluoranthene (5%) as sole source of carbon and energy, but not naphthalene or chrysene."
2476,"In a study of the degradation of anthracene by a Rhodococcus sp., the identification of ring-fission products indicated at least two ring-cleavage pathways."
2477,"One results in the production of 6,7-benzocoumarin, previously shown to be produced chemically from the product of meta cleavage of 1,2-dihydroxyanthracene, a pathway which has been well established in Gram-negative bacteria."
2478,"The second is an ortho cleavage of 1,2-dihydroxyanthracene that produces 3-(2-carboxyvinyl)naphthalene-2-carboxylic acid, a dicarboxylic acid ring-fission product."
2479,This represents a novel metabolic pathway only identified in Gram-positive bacteria.The cell homogenate and the soluble cell fraction of Wolinella succinogenes grown with formate and fumarate catalyzed the oxidation of benzyl viologen radical by methacrylate  or acrylate .
2480,Crotonate did not serve as an oxidant.
2481,A mutant of W. succinogenes lacking the fccABC operon was unable to catalyze methacrylate or acrylate reduction.
2482,"In contrast, the inactivation of fccC alone had no effect on these activities."
2483,Methacrylate reduction by benzyl viologen radical was not catalyzed by fumarate reductase isolated from the membrane of W. succinogenes.
2484,"Cells grown with formate and fumarate did not catalyze methacrylate reduction by formate, and W. succinogenes did not grow with formate and methacrylate as catabolic substrates."
2485,The results suggest that the reduction of methacrylate or acrylate by benzyl viologen radical is most likely catalyzed either by the periplasmic flavoprotein FccA or by a complex consisting of FccA and the predicted c-type cytochrome FccB.
2486,"The metabolic function of the fccABC operon remains unknown.The safety of daily application of N, N-diethyl-m-toluamide (DEET) (1.7 g of DEET/day) in the second and third trimesters of pregnancy was assessed as part of a double-blind, randomized, therapeutic trial of insect repellents for the prevention of malaria in pregnancy (n = 897)."
2487,"No adverse neurologic, gastrointestinal, or dermatologic effects were observed for women who applied a median total dose of 214.2 g of DEET per pregnancy (range = 0-345.1 g)."
2488,DEET crossed the placenta and was detected in 8% (95% confidence interval = 2.6-18.2) of cord blood samples from a randomly selected subgroup of DEET users (n = 50).
2489,"No adverse effects on survival, growth, or development at birth, or at one year, were found."
2490,This is the first study to document the safety of DEET applied regularly in the second and third trimesters of pregnancy.
2491,"The results suggest that the risk of DEET accumulating in the fetus is low and that DEET is safe to use in later pregnancy.A soil bacterium (designated strain SRS2) able to metabolize the phenylurea herbicide isoproturon, 3-(4-isopropylphenyl)-1,1-dimethylurea (IPU), was isolated from a previously IPU-treated agricultural soil."
2492,"Based on a partial analysis of the 16S rRNA gene and the cellular fatty acids, the strain was identified as a Sphingomonas sp."
2493,within the alpha-subdivision of the proteobacteria.
2494,"Strain SRS2 was able to mineralize IPU when provided as a source of carbon, nitrogen, and energy."
2495,Supplementing the medium with a mixture of amino acids considerably enhanced IPU mineralization.
2496,"Mineralization of IPU was accompanied by transient accumulation of the metabolites 3-(4-isopropylphenyl)-1-methylurea, 3-(4-isopropylphenyl)-urea, and 4-isopropyl-aniline identified by high-performance liquid chromatography analysis, thus indicating a metabolic pathway initiated by two successive N-demethylations, followed by cleavage of the urea side chain and finally by mineralization of the phenyl structure."
2497,"Strain SRS2 also transformed the dimethylurea-substituted herbicides diuron and chlorotoluron, giving rise to as-yet-unidentified products."
2498,"In addition, no degradation of the methoxy-methylurea-substituted herbicide linuron was observed."
2499,"This report is the first characterization of a pure bacterial culture able to mineralize IPU.Under ligninolytic conditions, the white-rot basidiomycete Coriolus versicolor metabolized chloronitrofen (2, 4, 6-trichloro-4\'-nitrodiphenyl ether; CNP) and nitrofen (2, 4-dichloro-4\'-nitrodiphenyl ether, NIP), which constitute the largest class of commercially produced diphenyl ether herbicides."
2500,The pathway of CNP degradation was elucidated by the identification of fungal metabolites upon addition of CNP and its metabolic intermediates.
2501,"The metabolic pathway was initially branched to form four metabolites--2, 4, 6-trichloro-3-hydroxy-4\'-nitrodiphenyl ether, 2, 4-dichloro-6-hydroxy-4\'-nitrodiphenyl ether, NIP, and 2, 4, 6-trichloro-4\'-aminodiphenyl ether--indicating the involvement of hydroxylation, oxidative dechlorination, reductive dechlorination, and nitro-reduction."
2502,"Of these reactions, hydroxylation was relatively major compared to the others."
2503,"Extracellular ligninolytic enzymes such as lignin peroxidase, manganese peroxidase and laccase did not catalyze the oxidation of either CNP or NIP."
2504,"Piperonyl butoxide, an inhibitor of cytochrome P450, suppressed fungal oxidation of CNP and NIP to their hydroxylated products."
2505,The inhibition resulted in increasing the amount of reductively dechlorinated and nitro-reduced products.
2506,"These observations strongly suggest that basidiomycetes may possess a mechanism for a strict substrate recognition system and a corresponding metabolic response system to effectively degrade environmentally persistent aromatic compounds.In the first half of the twentieth century epidemiologic evidence linked elevated incidences of pulmonary fibrosis and cancer with inhalation of chrysotile and crocidolite asbestos, a family of naturally occurring inorganic fibrous materials."
2507,"As the serpentine and amphibole forms of asbestos were phased out, synthetic vitreous fibers (SVFs; fiber glass, mineral wool, and refractory fiber) became increasingly utilized, and concerns were raised that they too might cause adverse health effects."
2508,Extensive toxicological research on SVFs has demonstrated that their pulmonary effects are directly related to fiber dose in the lung over time.
2509,"This is the result of deposition (thin fibers deposit in the lower lung more efficiently than thick fibers) and lung-persistence (""biopersistence"" is directly related to fiber length and inversely related to dissolution and fragmentation rates)."
2510,"In rat inhalation studies, asbestos was determined to be 7- to 10-fold more biopersistent in the lung than SVFs."
2511,"Other than its effect on biopersistence, fiber composition did not appear to play a direct role in the biological activity of SVFs."
2512,"Recently, the utilization of man-made organic fibers (MMOFs) (also referred to by some as synthetic organic fibers) has increased rapidly for a variety of applications."
2513,"In contrast to SVFs, research on the potential pulmonary effects of MMOFs is relatively limited, because traditionally MMOFs were manufactured in diameters too thick to be respirable (inhalable into the lower lung)."
2514,"However, new developments in the MMOF industry have resulted in the production of increasingly fine-diameter fibers for special applications, and certain post-manufacturing processes (e.g., chopping) generate respirable-sized MMOF dust."
2515,"Until the mid-1990s, there was no consistent evidence of human health affects attributed to occupational exposure to MMOFs."
2516,"Very recently, however, a unique form of interstitial lung disease has been reported in nylon flock workers in three different plants, and respirable-sized nylon shreds (including fibers) were identified in workplace air samples."
2517,Whether nylon dust or other occupational exposures are responsible for the development of lung disease in these workers remains to be determined.
2518,It is also unknown whether the biological mechanisms that determine the respirability and toxicity of SVFs apply to MMOFs.
2519,"Thus, it is appropriate and timely to review the current data regarding MMOF workplace exposure and pulmonary health effects, including the database on epidemiological, exposure assessment, and toxicology studies.Sphingomonas sp."
2520,LB126 is able to utilize fluorene as sole source of carbon and energy.
2521,"In the present study, a mutagenic vector was constructed and a ""plasmid rescue"" strategy was set up to isolate a 16.5-kb DNA fragment containing genes required for fluorene degradation."
2522,A 14.5-kb portion of the cloned DNA was sequenced revealing thirteen open reading frames.
2523,Two encoded hypothetical proteins (FldE and FldY) similar to transcriptional regulators and one (ORF360) located on an IS-like element (ISSsp126) encoded a putative transposase.
2524,"Three other putative proteins (FldB, FldU and FldV) displayed strong similarity with enzymes of the protocatechuate 4,5-degradation pathway utilized by Sphingomonaspaucimobilis SYK-6 for the degradation of lignin breakdown products."
2525,The remaining hypothetical proteins displayed only limited similarity with enzyme sequences available from databases.
2526,Suicide plasmid-directed mutagenesis and genetic complementations showed that integrity of the protocatechuate catabolic pathway was an absolute requirement for fluorene degradation to proceed.
2527,These findings were further supported by the analysis of metabolites in bacterial culture supernatants obtained from appropriate mutants.
2528,"The results presented here demonstrated the suitability of the genetic tool constructed and supplied the first genetic evidence for the participation of a protocatechuate 4,5-degradation pathway in a bacterial fluorene degradation pathway.The occurrence of benzothiazoles in the environment seems to be restricted to aquatic compartments and is mainly associated with the manufacture and use of the rubber additive 2-mercaptobenzothiazole (MBT) and its derivatives."
2529,"Although data on benzothiazole biotransformations in natural environments at ppb and ppt levels are scarce, the unsubstituted benzothiazole (BT) and 2-hydroxybenzothiazole (OBT) are generally considered to be biodegradable, whereas 2-methylthiobenzothiazole is recalcitrant."
2530,"The fungicide 2-thiocyanomethylthiobenzothiazole is assumed to be hydrolysed to MBT, which is then further methylated."
2531,"At higher concentration levels, similar conclusions can generally be drawn."
2532,"In addition, BT, MBT, 2-aminobenzothiazole and benzothiazole-2-sulphonate can be biodegraded, although side- and end-products may form."
2533,"For BT and MBT, threshold concentration were reported above which inhibitory effects on biological treatment processes occur."
