Sentence #	Word	POS	Tag
2645	persistent	NN	O
2645	toxic	NN	O
2645	and	CC	O
2645	estrogen	NN	O
2645	active	JJ	O
2645	.	.	O
2646	there	EX	O
2646	is	VBZ	O
2646	a	DT	O
2646	worldwide	NN	O
2646	scientific	JJ	O
2646	and	CC	O
2646	public	NN	O
2646	discussion	NN	O
2646	on	IN	O
2646	the	DT	O
2646	potential	JJ	O
2646	consequences	NNS	O
2646	of	IN	O
2646	human	NN	O
2646	long	RB	O
2646	term	NN	O
2646	dietary	JJ	O
2646	exposure	NN	O
2646	to	TO	O
2646	such	JJ	O
2646	endocrine	NN	O
2646	disrupters	NNS	O
2646	.	.	O
2647	despite	IN	O
2647	numerous	JJ	O
2647	determinations	NNS	O
2647	of	IN	O
2647	nps	NN	O
2647	in	IN	O
2647	environmental	JJ	O
2647	samples	NNS	O
2647	no	DT	O
2647	systematical	JJ	O
2647	reports	NNS	O
2647	exist	NN	O
2647	relating	VBG	O
2647	to	TO	O
2647	concentrations	NNS	O
2647	of	IN	O
2647	nps	NN	O
2647	in	IN	O
2647	food	NN	O
2647	.	.	O
2648	we	PRP	O
2648	analyzed	VBN	O
2648	nps	NN	O
2648	in	IN	O
2648	60	CD	O
2648	different	JJ	O
2648	foodstuff	NN	O
2648	commercially	RB	O
2648	available	JJ	O
2648	in	IN	O
2648	germany	NNP	O
2648	.	.	O
2649	the	DT	O
2649	results	NNS	O
2649	indicate	NN	O
2649	that	IN	O
2649	nps	NN	O
2649	are	VBP	O
2649	ubiquitous	JJ	O
2649	in	IN	O
2649	food	NN	O
2649	.	.	O
2650	the	DT	O
2650	concentrations	NNS	O
2650	of	IN	O
2650	nps	NN	O
2650	on	IN	O
2650	a	DT	O
2650	fresh	JJ	O
2650	weight	NN	O
2650	basis	NN	O
2650	varied	NNS	O
2650	between	IN	O
2650	0.1	CD	O
2650	and	CC	O
2650	19.4	CD	O
2650	microg/kg	NN	O
2650	regardless	RB	O
2650	of	IN	O
2650	the	DT	O
2650	fat	NN	O
2650	content	NN	O
2650	of	IN	O
2650	the	DT	O
2650	foodstuff	NN	O
2650	.	.	O
2651	based	VBN	O
2651	on	IN	O
2651	data	NNS	O
2651	on	IN	O
2651	german	JJ	O
2651	food	NN	O
2651	consumption	NN	O
2651	rates	NNS	O
2651	and	CC	O
2651	these	DT	O
2651	first	RB	O
2651	analyses	NNS	O
2651	of	IN	O
2651	nps	NN	O
2651	in	IN	O
2651	food	NN	O
2651	the	DT	O
2651	daily	JJ	O
2651	intake	NN	O
2651	for	IN	O
2651	an	DT	O
2651	adult	NN	O
2651	was	VBD	O
2651	calculated	VBN	O
2651	to	TO	O
2651	be	VB	O
2651	7.5	CD	O
2651	microg/day	NN	O
2651	nps	NN	O
2651	.	.	O
2652	for	IN	O
2652	infants	NNS	O
2652	exclusively	RB	O
2652	fed	NN	O
2652	with	IN	O
2652	breast	NN	O
2652	milk	NN	O
2652	or	CC	O
2652	infant	NN	O
2652	formulas	NNS	O
2652	daily	JJ	O
2652	intakes	NNS	O
2652	of	IN	O
2652	0.2	CD	O
2652	microg/day	NN	O
2652	and	CC	O
2652	1.4	CD	O
2652	microg/day	NN	O
2652	nps	NN	O
2652	respectively	RB	O
2652	can	MD	O
2652	be	VB	O
2652	estimated.initial	JJ	O
2652	f420-dependent	NN	O
2652	hydrogenation	NN	O
2652	of	IN	O
2652	(	(	O
2652	picric	NN	O
2652	acid	NN	O
2652	)	)	O
2652	generated	VBN	O
2652	the	DT	O
2652	hydride	NN	O
2652	sigma-complex	JJ	O
2652	of	IN	O
2652	picrate	NN	O
2652	and	CC	O
2652	finally	RB	O
2652	the	DT	O
2652	dihydride	NN	O
2652	complex	JJ	O
2652	.	.	O
2653	with	IN	O
2653	the	DT	O
2653	hydride	NN	O
2653	sigma-complex	JJ	O
2653	of	IN	O
2653	is	VBZ	O
2653	generated	VBN	O
2653	.	.	O
2654	the	DT	O
2654	hydride	NN	O
2654	transferring	VBG	O
2654	enzyme	NN	O
2654	system	NN	O
2654	showed	VBD	O
2654	activity	NN	O
2654	against	IN	O
2654	several	JJ	O
2654	substituted	VBN	O
2654	but	CC	O
2654	not	RB	O
2654	with	IN	O
2654	mononitrophenols	NNS	O
2654	.	.	O
2655	a	DT	O
2655	km-value	NNP	O
2655	of	IN	O
2655	0.06	CD	O
2655	mm	NN	O
2655	of	IN	O
2655	the	DT	O
2655	hydride	NN	O
2655	transfer	NN	O
2655	for	IN	O
2655	picrate	NN	O
2655	as	IN	O
2655	substrate	NN	O
2655	was	VBD	O
2655	found	NN	O
2655	.	.	O
2656	the	DT	O
2656	ph	NN	O
2656	optima	NN	O
2656	of	IN	O
2656	the	DT	O
2656	nadph-dependent	NN	O
2656	f420	NN	O
2656	reductase	NN	O
2656	and	CC	O
2656	for	IN	O
2656	the	DT	O
2656	hydride	NN	O
2656	transferase	NN	O
2656	were	VBD	O
2656	5.5	CD	O
2656	and	CC	O
2656	7.5	CD	O
2656	respectively	RB	O
2656	.	.	O
2657	an	DT	O
2657	enzymatic	JJ	O
2657	activity	NN	O
2657	has	VBZ	O
2657	been	VBN	O
2657	identified	VBN	O
2657	catalyzing	VBG	O
2657	the	DT	O
2657	release	NN	O
2657	of	IN	O
2657	stoichometric	NN	O
2657	amounts	NNS	O
2657	of	IN	O
2657	1	CD	O
2657	mol	NN	O
2657	nitrite	RB	O
2657	from	IN	O
2657	1	CD	O
2657	mol	NN	O
2657	of	IN	O
2657	the	DT	O
2657	dihydride	NN	O
2657	sigma-complex	JJ	O
2657	of	IN	O
2657	picrate	NN	O
2657	.	.	O
2658	this	DT	O
2658	complex	JJ	O
2658	was	VBD	O
2658	synthesized	VBN	O
2658	by	IN	O
2658	chemical	NN	O
2658	reduction	NN	O
2658	of	IN	O
2658	picrate	NN	O
2658	and	CC	O
2658	characterized	VBN	O
2658	by	IN	O
2658	1h	CD	O
2658	and	CC	O
2658	13c	CD	O
2658	nmr	NN	O
2658	spectroscopy	NN	O
2658	.	.	O
2659	the	DT	O
2659	hydride	NN	O
2659	sigma-complex	JJ	O
2659	of	IN	O
2659	has	VBZ	O
2659	been	VBN	O
2659	identified	VBN	O
2659	as	IN	O
2659	the	DT	O
2659	denitration	NN	O
2659	product	NN	O
2659	.	.	O
2660	the	DT	O
2660	nitrite-eliminating	NN	O
2660	activity	NN	O
2660	was	VBD	O
2660	enriched	VBN	O
2660	and	CC	O
2660	clearly	RB	O
2660	separated	VBN	O
2660	from	IN	O
2660	the	DT	O
2660	hydride	NN	O
2660	transferring	VBG	O
2660	enzyme	NN	O
2660	system	NN	O
2660	by	IN	O
2660	fplc	NN	O
2660	.	.	O
2661	has	VBZ	O
2661	been	VBN	O
2661	disproven	RB	O
2661	as	IN	O
2661	a	DT	O
2661	metabolite	NN	O
2661	of	IN	O
2661	picrate	NN	O
2661	(	(	O
2661	ebert	NN	O
2661	et	NN	O
2661	al	NN	O
2661	.	.	O
2662	1999	CD	O
2662	)	)	O
2662	and	CC	O
2662	a	DT	O
2662	convergent	NN	O
2662	catabolic	NN	O
2662	pathway	NN	O
2662	for	IN	O
2662	picrate	NN	O
2662	and	CC	O
2662	with	IN	O
2662	the	DT	O
2662	hydride	NN	O
2662	sigma-complex	JJ	O
2662	of	IN	O
2662	as	IN	O
2662	the	DT	O
2662	common	JJ	O
2662	intermediate	NN	O
2662	has	VBZ	O
2662	been	VBN	O
2662	demonstrated.we	NN	O
2662	analyzed	VBN	O
2662	the	DT	O
2662	kinetics	NNS	O
2662	and	CC	O
2662	metabolic	NN	O
2662	pathways	NNS	O
2662	of	IN	O
2662	trichloroethylene	NN	O
2662	and	CC	O
2662	degradation	NN	O
2662	by	IN	O
2662	the	DT	O
2662	ethane-utilizing	NN	O
2662	mycobacterium	NN	O
2662	sp	NN	O
2662	.	.	O
2663	ta27	NN	O
2663	.	.	O
2664	the	DT	O
2664	apparent	NN	O
2664	vmax	NN	O
2664	and	CC	O
2664	km	NNP	O
2664	of	IN	O
2664	trichloroethylene	NN	O
2664	were	VBD	O
2664	9.8	CD	O
2664	nmol	NN	O
2664	min	NN	O
2664	(	(	O
2664	-1	NN	O
2664	)	)	O
2664	mg	NN	O
2664	of	IN	O
2664	cells	NNS	O
2664	(	(	O
2664	-1	NN	O
2664	)	)	O
2664	and	CC	O
2664	61.9	CD	O
2664	microm	NN	O
2664	respectively	RB	O
2664	.	.	O
2665	the	DT	O
2665	apparent	NN	O
2665	vmax	NN	O
2665	and	CC	O
2665	km	NNP	O
2665	of	IN	O
2665	were	VBD	O
2665	0.11	CD	O
2665	nmol	NN	O
2665	min	NN	O
2665	(	(	O
2665	-1	NN	O
2665	)	)	O
2665	mg	NN	O
2665	of	IN	O
2665	cells	NNS	O
2665	(	(	O
2665	-1	NN	O
2665	)	)	O
2665	and	CC	O
2665	3.1	CD	O
2665	microm	NN	O
2665	respectively	RB	O
2665	.	.	O
2666	trichloroacetic	JJ	O
2666	acid	NN	O
2666	chloral	JJ	O
2666	and	CC	O
2666	dichloroacetic	JJ	O
2666	acid	NN	O
2666	were	VBD	O
2666	detected	VBN	O
2666	as	IN	O
2666	metabolites	NNS	O
2666	of	IN	O
2666	trichloroethylene	NN	O
2666	.	.	O
2667	trichloroacetic	JJ	O
2667	acid	NN	O
2667	and	CC	O
2667	dichloroacetic	JJ	O
2667	acid	NN	O
2667	were	VBD	O
2667	also	RB	O
2667	detected	VBN	O
2667	as	IN	O
2667	metabolites	NNS	O
2667	of	IN	O
2667	.	.	O
2668	the	DT	O
2668	amounts	NNS	O
2668	of	IN	O
2668	trichloroacetic	JJ	O
2668	acid	NN	O
2668	chloral	JJ	O
2668	and	CC	O
2668	dichloroacetic	JJ	O
2668	acid	NN	O
2668	derived	VBN	O
2668	from	IN	O
2668	the	DT	O
2668	degradation	NN	O
2668	of	IN	O
2668	3.6	CD	O
2668	micromol	NN	O
2668	trichloroethylene	NN	O
2668	were	VBD	O
2668	0.16	CD	O
2668	micromol	NN	O
2668	(	(	O
2668	4.4	CD	O
2668	%	NN	O
2668	)	)	O
2668	0.11	CD	O
2668	micromol	NN	O
2668	(	(	O
2668	3.1	CD	O
2668	%	NN	O
2668	)	)	O
2668	0.02	CD	O
2668	micromol	NN	O
2668	(	(	O
2668	0.6	CD	O
2668	%	NN	O
2668	)	)	O
2668	and	CC	O
2668	0.02	CD	O
2668	micromol	NN	O
2668	(	(	O
2668	0.6	CD	O
2668	%	NN	O
2668	)	)	O
2668	respectively	RB	O
2668	.	.	O
2669	the	DT	O
2669	amounts	NNS	O
2669	of	IN	O
2669	trichloroacetic	JJ	O
2669	acid	NN	O
2669	and	CC	O
2669	dichloroacetic	JJ	O
2669	acid	NN	O
2669	derived	VBN	O
2669	from	IN	O
2669	the	DT	O
2669	degradation	NN	O
2669	of	IN	O
2669	1.73	CD	O
2669	micromol	NN	O
2669	were	VBD	O
2669	1.48	CD	O
2669	micromol	NN	O
2669	(	(	O
2669	85.5	CD	O
2669	%	NN	O
2669	)	)	O
2669	0.22	CD	O
2669	micromol	NN	O
2669	(	(	O
2669	12.7	CD	O
2669	%	NN	O
2669	)	)	O
2669	and	CC	O
2669	0.02	CD	O
2669	micromol	NN	O
2669	(	(	O
2669	1.2	CD	O
2669	%	NN	O
2669	)	)	O
2669	respectively	RB	O
2669	.	.	O
2670	more	RBR	O
2670	than	IN	O
2670	90	CD	O
2670	%	NN	O
2670	of	IN	O
2670	theoretical	JJ	O
2670	total	JJ	O
2670	chloride	NN	O
2670	was	VBD	O
2670	released	VBN	O
2670	in	IN	O
2670	trichloroethylene	NN	O
2670	degradation	NN	O
2670	.	.	O
2671	chloral	JJ	O
2671	and	CC	O
2671	were	VBD	O
2671	transformed	VBN	O
2671	into	IN	O
2671	each	DT	O
2671	other	JJ	O
2671	and	CC	O
2671	were	VBD	O
2671	finally	RB	O
2671	converted	VBN	O
2671	to	TO	O
2671	trichloroacetic	JJ	O
2671	acid	NN	O
2671	and	CC	O
2671	dichloroacetic	JJ	O
2671	acid	NN	O
2671	.	.	O
2672	trichloroacetic	JJ	O
2672	acid	NN	O
2672	and	CC	O
2672	dichloroacetic	JJ	O
2672	acid	NN	O
2672	were	VBD	O
2672	not	RB	O
2672	degraded	VBN	O
2672	by	IN	O
2672	strain	NN	O
2672	ta27.methanogenesis	NN	O
2672	from	IN	O
2672	furfural	JJ	O
2672	by	IN	O
2672	defined	VBN	O
2672	mixed	JJ	O
2672	cultures	NNS	O
2672	was	VBD	O
2672	studied	VBN	O
2672	.	.	O
2673	under	IN	O
2673	sulfate-reducing	NN	O
2673	conditions	NNS	O
2673	a	DT	O
2673	desulfovibrio	NN	O
2673	strain	NN	O
2673	was	VBD	O
2673	used	VBN	O
2673	as	IN	O
2673	the	DT	O
2673	furfural-degrading	NN	O
2673	species	NNS	O
2673	producing	VBG	O
2673	acetic	JJ	O
2673	acid	NN	O
2673	.	.	O
2674	this	DT	O
2674	sulfate-reducing	NN	O
2674	bacterium	NN	O
2674	(	(	O
2674	srb	NN	O
2674	)	)	O
2674	desulfovibrio	NN	O
2674	strain	NN	O
2674	b	NN	O
2674	is	VBZ	O
2674	an	DT	O
2674	incomplete	NN	O
2674	oxidizer	NN	O
2674	unable	JJ	O
2674	to	TO	O
2674	carry	NN	O
2674	out	IN	O
2674	the	DT	O
2674	terminal	NN	O
2674	oxidation	NN	O
2674	of	IN	O
2674	organic	JJ	O
2674	substrates	NNS	O
2674	leaving	VBG	O
2674	acetic	JJ	O
2674	acid	NN	O
2674	as	IN	O
2674	the	DT	O
2674	end	NN	O
2674	product	NN	O
2674	.	.	O
2675	introduction	NN	O
2675	of	IN	O
2675	acetate-utilizing	NN	O
2675	methanogenic	NN	O
2675	archaeon	NN	O
2675	methanosarcina	NNP	O
2675	barkeri	NN	O
2675	227	CD	O
2675	converted	VBN	O
2675	acetic	JJ	O
2675	acid	NN	O
2675	to	TO	O
2675	methane	NN	O
2675	.	.	O
2676	this	DT	O
2676	well-defined	JJ	O
2676	mixed	JJ	O
2676	consortium	NN	O
2676	used	VBN	O
2676	furfural	JJ	O
2676	as	IN	O
2676	its	PRP$	O
2676	sole	NN	O
2676	source	NN	O
2676	of	IN	O
2676	carbon	NN	O
2676	and	CC	O
2676	converted	VBN	O
2676	it	PRP	O
2676	to	TO	O
2676	methane	NN	O
2676	and	CC	O
2676	co	NN	O
2676	(	(	O
2676	2	CD	O
2676	)	)	O
2676	.	.	O
2677	in	IN	O
2677	the	DT	O
2677	mixed	JJ	O
2677	culture	NN	O
2677	when	WRB	O
2677	a	DT	O
2677	methanogen	NN	O
2677	inhibitor	NN	O
2677	was	VBD	O
2677	used	VBN	O
2677	in	IN	O
2677	the	DT	O
2677	culture	NN	O
2677	medium	NN	O
2677	furfural	JJ	O
2677	was	VBD	O
2677	converted	VBN	O
2677	to	TO	O
2677	acetic	JJ	O
2677	acid	NN	O
2677	by	IN	O
2677	the	DT	O
2677	desulfovibrio	NN	O
2677	strain	NN	O
2677	b	NN	O
2677	but	CC	O
2677	acetic	JJ	O
2677	acid	NN	O
2677	did	VBD	O
2677	not	RB	O
2677	undergo	NN	O
2677	further	RB	O
2677	metabolism	NN	O
2677	.	.	O
2678	on	IN	O
2678	the	DT	O
2678	other	JJ	O
2678	hand	NN	O
2678	when	WRB	O
2678	the	DT	O
2678	growth	NN	O
2678	of	IN	O
2678	desulfovibrio	NN	O
2678	in	IN	O
2678	the	DT	O
2678	consortium	NN	O
2678	was	VBD	O
2678	suppressed	VBN	O
2678	with	IN	O
2678	a	DT	O
2678	specific	JJ	O
2678	srb	NN	O
2678	inhibitor	NN	O
2678	namely	RB	O
2678	molybdate	NN	O
2678	furfural	JJ	O
2678	was	VBD	O
2678	not	RB	O
2678	degraded	VBN	O
2678	.	.	O
2679	thus	RB	O
2679	the	DT	O
2679	metabolic	NN	O
2679	activities	NNS	O
2679	of	IN	O
2679	both	DT	O
2679	desulfovibrio	NN	O
2679	strain	NN	O
2679	b	NN	O
2679	and	CC	O
2679	m.	NNP	O
2679	barkeri	NN	O
2679	227	CD	O
2679	were	VBD	O
2679	essential	JJ	O
2679	for	IN	O
2679	the	DT	O
2679	complete	JJ	O
2679	degradation	NN	O
2679	of	IN	O
2679	furfural.multicomponent	NN	O
2679	reactions	NNS	O
2679	(	(	O
2679	mcrs	NNS	O
2679	)	)	O
2679	provide	NN	O
2679	a	DT	O
2679	powerful	JJ	O
2679	tool	NN	O
2679	towards	NNS	O
2679	the	DT	O
2679	one-pot	NN	O
2679	synthesis	NN	O
2679	of	IN	O
2679	diverse	NN	O
2679	and	CC	O
2679	complex	JJ	O
2679	compounds	NNS	O
2679	on	IN	O
2679	the	DT	O
2679	one	CD	O
2679	hand	NN	O
2679	and	CC	O
2679	small	JJ	O
2679	and	CC	O
2679	\'drug-like\	JJ	O
2679	'	''	O
2679	heterocycles	NNS	O
2679	on	IN	O
2679	the	DT	O
2679	other	JJ	O
2679	hand	NN	O
2679	.	.	O
2680	no	DT	O
2680	other	JJ	O
2680	single	JJ	O
2680	synthesis	NN	O
2680	technology	NN	O
2680	enables	NNS	O
2680	chemists	NNS	O
2680	to	TO	O
2680	search	NN	O
2680	such	JJ	O
2680	large	JJ	O
2680	chemical	NN	O
2680	spaces	NNS	O
2680	as	IN	O
2680	provided	VBN	O
2680	by	IN	O
2680	mcrs	NNS	O
2680	.	.	O
2681	mcrs	NNS	O
2681	that	IN	O
2681	involve	NN	O
2681	isocyanides	NNS	O
2681	are	VBP	O
2681	by	IN	O
2681	far	RB	O
2681	the	DT	O
2681	most	JJS	O
2681	versatile	NN	O
2681	reactions	NNS	O
2681	in	IN	O
2681	terms	NNS	O
2681	of	IN	O
2681	scaffolds	NNS	O
2681	and	CC	O
2681	number	NN	O
2681	of	IN	O
2681	accessible	JJ	O
2681	compounds.a	NN	O
2681	strain	NN	O
2681	that	IN	O
2681	efficiently	RB	O
2681	degraded	VBN	O
2681	methyl	NN	O
2681	tert-butyl	NN	O
2681	ether	NN	O
2681	(	(	O
2681	mtbe	NN	O
2681	)	)	O
2681	was	VBD	O
2681	obtained	VBN	O
2681	by	IN	O
2681	initial	JJ	O
2681	selection	NN	O
2681	on	IN	O
2681	the	DT	O
2681	recalcitrant	NN	O
2681	compound	NN	O
2681	tert-butyl	NN	O
2681	alcohol	NN	O
2681	(	(	O
2681	tba	NN	O
2681	)	)	O
2681	.	.	O
2682	this	DT	O
2682	strain	NN	O
2682	a	DT	O
2682	gram-positive	JJ	O
2682	methylotrophic	JJ	O
2682	bacterium	NN	O
2682	identified	VBN	O
2682	as	IN	O
2682	mycobacterium	NN	O
2682	austroafricanum	NN	O
2682	ifp	NN	O
2682	2012	CD	O
2682	was	VBD	O
2682	also	RB	O
2682	able	JJ	O
2682	to	TO	O
2682	degrade	NN	O
2682	tert-amyl	NN	O
2682	methyl	NN	O
2682	ether	NN	O
2682	and	CC	O
2682	tert-amyl	NN	O
2682	alcohol	NN	O
2682	.	.	O
2683	ethyl	NN	O
2683	tert-butyl	NN	O
2683	ether	NN	O
2683	was	VBD	O
2683	weakly	NN	O
2683	degraded	VBN	O
2683	.	.	O
2684	tert-butyl	NN	O
2684	formate	NN	O
2684	and	CC	O
2684	2-hydroxy	JJ	O
2684	isobutyrate	NN	O
2684	(	(	O
2684	hiba	NN	O
2684	)	)	O
2684	two	CD	O
2684	intermediates	NNS	O
2684	in	IN	O
2684	the	DT	O
2684	mtbe	NN	O
2684	catabolism	NN	O
2684	pathway	NN	O
2684	were	VBD	O
2684	detected	VBN	O
2684	during	IN	O
2684	growth	NN	O
2684	on	IN	O
2684	mtbe	NN	O
2684	.	.	O
2685	a	DT	O
2685	positive	JJ	O
2685	effect	NN	O
2685	of	IN	O
2685	co2+	NN	O
2685	during	IN	O
2685	growth	NN	O
2685	of	IN	O
2685	m.	NNP	O
2685	austroafricanum	NN	O
2685	ifp	NN	O
2685	2012	CD	O
2685	on	IN	O
2685	hiba	NN	O
2685	was	VBD	O
2685	demonstrated	VBN	O
2685	.	.	O
2686	the	DT	O
2686	specific	JJ	O
2686	rate	NN	O
2686	of	IN	O
2686	mtbe	NN	O
2686	degradation	NN	O
2686	was	VBD	O
2686	0.6	CD	O
2686	mmol/h/g	NN	O
2686	(	(	O
2686	dry	NN	O
2686	weight	NN	O
2686	)	)	O
2686	of	IN	O
2686	cells	NNS	O
2686	and	CC	O
2686	the	DT	O
2686	biomass	NN	O
2686	yield	NN	O
2686	on	IN	O
2686	mtbe	NN	O
2686	was	VBD	O
2686	0.44	CD	O
2686	g	NN	O
2686	(	(	O
2686	dry	NN	O
2686	weight	NN	O
2686	)	)	O
2686	per	IN	O
2686	g	NN	O
2686	of	IN	O
2686	mtbe	NN	O
2686	.	.	O
2687	mtbe	NN	O
2687	tba	NN	O
2687	and	CC	O
2687	hiba	NN	O
2687	degradation	NN	O
2687	activities	NNS	O
2687	were	VBD	O
2687	induced	JJ	O
2687	by	IN	O
2687	mtbe	NN	O
2687	and	CC	O
2687	tba	NN	O
2687	and	CC	O
2687	tba	NN	O
2687	was	VBD	O
2687	a	DT	O
2687	good	JJ	O
2687	inducer	NN	O
2687	.	.	O
2688	involvement	NN	O
2688	of	IN	O
2688	at	IN	O
2688	least	JJS	O
2688	one	CD	O
2688	monooxygenase	NN	B-ENZ
2688	during	IN	O
2688	degradation	NN	O
2688	of	IN	O
2688	mtbe	NN	O
2688	and	CC	O
2688	tba	NN	O
2688	was	VBD	O
2688	shown	VBN	O
2688	by	IN	O
2688	(	(	O
2688	i	NN	O
2688	)	)	O
2688	the	DT	O
2688	requirement	NN	O
2688	for	IN	O
2688	oxygen	NN	O
2688	(	(	O
2688	ii	NN	O
2688	)	)	O
2688	the	DT	O
2688	production	NN	O
2688	of	IN	O
2688	propylene	NN	O
2688	epoxide	NN	O
2688	from	IN	O
2688	propylene	NN	O
2688	by	IN	O
2688	mtbe-	NN	O
2688	or	CC	O
2688	tba-	NN	O
2688	grown	NN	O
2688	cells	NNS	O
2688	and	CC	O
2688	(	(	O
2688	iii	NN	O
2688	)	)	O
2688	the	DT	O
2688	inhibition	NN	O
2688	of	IN	O
2688	mtbe	NN	O
2688	or	CC	O
2688	tba	NN	O
2688	degradation	NN	O
2688	and	CC	O
2688	of	IN	O
2688	propylene	NN	O
2688	epoxide	NN	O
2688	production	NN	O
2688	by	IN	O
2688	acetylene	NN	O
2688	.	.	O
2689	no	DT	O
2689	cytochrome	NN	O
2689	p-450	NN	O
2689	was	VBD	O
2689	detected	VBN	O
2689	in	IN	O
2689	mtbe-	NN	O
2689	or	CC	O
2689	tba-grown	JJ	O
2689	cells	NNS	O
2689	.	.	O
2690	similar	JJ	O
2690	protein	NN	O
2690	profiles	NNS	O
2690	were	VBD	O
2690	obtained	VBN	O
2690	after	IN	O
2690	sodium	NN	O
2690	dodecyl	NN	O
2690	sulfate-polyacrylamide	NN	O
2690	gel	NN	O
2690	electrophoresis	NN	O
2690	of	IN	O
2690	crude	NN	O
2690	extracts	NNS	O
2690	from	IN	O
2690	mtbe-	NN	O
2690	and	CC	O
2690	tba-grown	JJ	O
2690	cells	NNS	O
2690	.	.	O
2691	among	IN	O
2691	the	DT	O
2691	polypeptides	NNS	O
2691	induced	JJ	O
2691	by	IN	O
2691	these	DT	O
2691	substrates	NNS	O
2691	two	CD	O
2691	polypeptides	NNS	O
2691	(	(	O
2691	66	CD	O
2691	and	CC	O
2691	27	CD	O
2691	kda	NN	O
2691	)	)	O
2691	exhibited	VBN	O
2691	strong	JJ	O
2691	similarities	NNS	O
2691	with	IN	O
2691	known	VBN	O
2691	oxidoreductases.metabolism	NN	O
2691	of	IN	O
2691	the	DT	O
2691	phenylurea	NN	O
2691	herbicide	NN	O
2691	isoproturon	NN	O
2691	by	IN	O
2691	sphingomonas	NNS	O
2691	sp	NN	O
2691	.	.	O
2692	strain	NN	O
2692	srs2	NN	O
2692	was	VBD	O
2692	significantly	RB	O
2692	enhanced	VBN	O
2692	when	WRB	O
2692	the	DT	O
2692	strain	NN	O
2692	was	VBD	O
2692	grown	NN	O
2692	in	IN	O
2692	coculture	NN	O
2692	with	IN	O
2692	a	DT	O
2692	soil	NN	O
2692	bacterium	NN	O
2692	(	(	O
2692	designated	VBN	O
2692	strain	NN	O
2692	srs1	NN	O
2692	)	)	O
2692	.	.	O
2693	both	DT	O
2693	members	NNS	O
2693	of	IN	O
2693	this	DT	O
2693	consortium	NN	O
2693	were	VBD	O
2693	isolated	JJ	O
2693	from	IN	O
2693	a	DT	O
2693	highly	RB	O
2693	enriched	VBN	O
2693	isoproturon-degrading	NN	O
2693	culture	NN	O
2693	derived	VBN	O
2693	from	IN	O
2693	an	DT	O
2693	agricultural	JJ	O
2693	soil	NN	O
2693	previously	RB	O
2693	treated	VBN	O
2693	regularly	RB	O
2693	with	IN	O
2693	the	DT	O
2693	herbicide	NN	O
2693	.	.	O
2694	based	VBN	O
2694	on	IN	O
2694	analysis	NN	O
2694	of	IN	O
2694	the	DT	O
2694	16s	CD	O
2694	rrna	NN	O
2694	gene	NN	O
2694	strain	NN	O
2694	srs1	NN	O
2694	was	VBD	O
2694	assigned	VBN	O
2694	to	TO	O
2694	the	DT	O
2694	beta-subdivision	NN	O
2694	of	IN	O
2694	the	DT	O
2694	proteobacteria	NNS	O
2694	and	CC	O
2694	probably	RB	O
2694	represents	VBZ	O
2694	a	DT	O
2694	new	JJ	O
2694	genus	NN	O
2694	.	.	O
2695	strain	NN	O
2695	srs1	NN	O
2695	was	VBD	O
2695	unable	JJ	O
2695	to	TO	O
2695	degrade	NN	O
2695	either	DT	O
2695	isoproturon	NN	O
2695	or	CC	O
2695	its	PRP$	O
2695	known	VBN	O
2695	metabolites	NNS	O
2695	-3	JJ	O
2695	(	(	O
2695	4-isopropylphenyl	JJ	O
2695	)	)	O
2695	#NAME?	NN	O
2695	-3	JJ	O
2695	(	(	O
2695	4-isopropylphenyl	JJ	O
2695	)	)	O
2695	#NAME?	NN	O
2695	or	CC	O
2695	4-isopropyl-aniline	JJ	O
2695	.	.	O
2696	pure	NN	O
2696	culture	NN	O
2696	studies	NNS	O
2696	indicate	NN	O
2696	that	IN	O
2696	sphingomonas	NNS	O
2696	sp	NN	O
2696	.	.	O
2697	srs2	NN	O
2697	is	VBZ	O
2697	auxotrophic	JJ	O
2697	and	CC	O
2697	requires	VBZ	O
2697	components	NNS	O
2697	supplied	VBN	O
2697	by	IN	O
2697	association	NN	O
2697	with	IN	O
2697	other	JJ	O
2697	soil	NN	O
2697	bacteria	NNS	O
2697	.	.	O
2698	a	DT	O
2698	specific	JJ	O
2698	mixture	NN	O
2698	of	IN	O
2698	amino	NN	O
2698	acids	NNS	O
2698	appeared	VBD	O
2698	to	TO	O
2698	meet	NN	O
2698	these	DT	O
2698	requirements	NNS	O
2698	and	CC	O
2698	it	PRP	O
2698	was	VBD	O
2698	shown	VBN	O
2698	that	IN	O
2698	methionine	NN	O
2698	was	VBD	O
2698	essential	JJ	O
2698	for	IN	O
2698	sphingomonas	NNS	O
2698	sp	NN	O
2698	.	.	O
2699	srs2	NN	O
2699	.	.	O
2700	this	DT	O
2700	suggests	NNS	O
2700	that	IN	O
2700	strain	NN	O
2700	srs1	NN	O
2700	supplies	NNS	O
2700	amino	NN	O
2700	acids	NNS	O
2700	to	TO	O
2700	sphingomonas	NNS	O
2700	sp	NN	O
2700	.	.	O
2701	srs2	NN	O
2701	thereby	RB	O
2701	leading	VBG	O
2701	to	TO	O
2701	rapid	JJ	O
2701	metabolism	NN	O
2701	of	IN	O
2701	(	(	O
2701	14	CD	O
2701	)	)	O
2701	c-labeled	JJ	O
2701	isoproturon	NN	O
2701	to	TO	O
2701	(	(	O
2701	14	CD	O
2701	)	)	O
2701	co	NN	O
